type,xcourtcofips,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
Census Tract,,12086008313,,09/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086008313,,10/2023,0,1.33333333333333,2024-03-30
Census Tract,,12086008313,,11/2023,0,1.16666666666667,2024-03-30
Census Tract,,12086008313,,12/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086008313,,01/2024,0,1.83333333333333,2024-03-30
Census Tract,,12086008313,,02/2024,0,0.666666666666667,2024-03-30
Census Tract,,12086008313,,03/2024,0,0.666666666666667,2024-03-30
Census Tract,,12086008314,,01/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086008314,,02/2020,0,0,2024-03-30
Census Tract,,12086008314,,03/2020,0,0.5,2024-03-30
Census Tract,,12086008314,,04/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086008314,,05/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008314,,06/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086008314,,07/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008314,,08/2020,0,1.5,2024-03-30
Census Tract,,12086008314,,09/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008314,,10/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086008314,,11/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008314,,12/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086008314,,01/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086008314,,02/2021,0,0,2024-03-30
Census Tract,,12086008314,,03/2021,0,0.5,2024-03-30
Census Tract,,12086008314,,04/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086008314,,05/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008314,,06/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086008314,,07/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008314,,08/2021,0,1.5,2024-03-30
Census Tract,,12086008314,,09/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008314,,10/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086008314,,11/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008314,,12/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086008314,,01/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086008314,,02/2022,0,0,2024-03-30
Census Tract,,12086008314,,03/2022,0,0.5,2024-03-30
Census Tract,,12086008314,,04/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086008314,,05/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086008314,,06/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086008314,,07/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086008314,,08/2022,0,1.5,2024-03-30
Census Tract,,12086008314,,09/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086008314,,10/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086008314,,11/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086008314,,12/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086008314,,01/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086008314,,02/2023,0,0,2024-03-30
Census Tract,,12086008314,,03/2023,0,0.5,2024-03-30
Census Tract,,12086008314,,06/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086008314,,09/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086008314,,10/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086008314,,12/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086008314,,01/2024,0,0.666666666666667,2024-03-30
Census Tract,,12086008314,,02/2024,0,0,2024-03-30
Census Tract,,12086008314,,03/2024,0,0.333333333333333,2024-03-30
Census Tract,,12086008315,,01/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008315,,02/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086008315,,03/2020,0,0.5,2024-03-30
Census Tract,,12086008315,,04/2020,0,0,2024-03-30
Census Tract,,12086008315,,05/2020,0,0.5,2024-03-30
Census Tract,,12086008315,,06/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086008315,,07/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086008315,,08/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008315,,09/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008315,,10/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086008315,,11/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086008315,,12/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086008315,,01/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008315,,02/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086008315,,03/2021,0,0.5,2024-03-30
Census Tract,,12086008315,,04/2021,0,0,2024-03-30
Census Tract,,12086008315,,05/2021,0,0.5,2024-03-30
Census Tract,,12086008315,,06/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086008315,,07/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086008315,,08/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008315,,09/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008315,,10/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086008315,,11/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086008315,,12/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086008315,,01/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086008315,,02/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086008315,,03/2022,0,0.5,2024-03-30
Census Tract,,12086008315,,04/2022,0,0,2024-03-30
Census Tract,,12086008315,,05/2022,0,0.5,2024-03-30
Census Tract,,12086008315,,06/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086008315,,07/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086008315,,08/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086008315,,09/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086008315,,10/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086008315,,12/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086008315,,02/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086008315,,03/2023,0,0.5,2024-03-30
Census Tract,,12086008315,,04/2023,0,0,2024-03-30
Census Tract,,12086008315,,05/2023,0,0.5,2024-03-30
Census Tract,,12086008315,,06/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086008315,,07/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086008315,,08/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086008315,,09/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086008315,,10/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086008315,,11/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086008315,,01/2024,0,0.333333333333333,2024-03-30
Census Tract,,12086008315,,02/2024,0,0.833333333333333,2024-03-30
Census Tract,,12086008315,,03/2024,0,0.5,2024-03-30
Census Tract,,12086008409,,01/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,02/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,03/2020,0,0.5,2024-03-30
Census Tract,,12086008409,,04/2020,0,1.16666666666667,2024-03-30
Census Tract,,12086008409,,05/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086008409,,06/2020,0,1,2024-03-30
Census Tract,,12086008409,,07/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,08/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086008409,,09/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,10/2020,0,1,2024-03-30
Census Tract,,12086008409,,11/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086008409,,12/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,01/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,02/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,03/2021,0,0.5,2024-03-30
Census Tract,,12086008409,,04/2021,0,1.16666666666667,2024-03-30
Census Tract,,12086008409,,05/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086008409,,06/2021,0,1,2024-03-30
Census Tract,,12086008409,,07/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,08/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086008409,,09/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,10/2021,0,1,2024-03-30
Census Tract,,12086008409,,11/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086008409,,12/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,01/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,02/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,03/2022,0,0.5,2024-03-30
Census Tract,,12086008409,,04/2022,0,1.16666666666667,2024-03-30
Census Tract,,12086008409,,05/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086008409,,06/2022,0,1,2024-03-30
Census Tract,,12086008409,,07/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,08/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086008409,,09/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,10/2022,0,1,2024-03-30
Census Tract,,12086008409,,11/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086008409,,12/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,04/2023,0,1.16666666666667,2024-03-30
Census Tract,,12086008409,,06/2023,0,1,2024-03-30
Census Tract,,12086008409,,07/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,08/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086008409,,09/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,10/2023,0,1,2024-03-30
Census Tract,,12086008409,,12/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,01/2024,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,02/2024,0,0.333333333333333,2024-03-30
Census Tract,,12086008409,,03/2024,0,0.5,2024-03-30
Census Tract,,12086008415,,01/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,02/2020,0,0,2024-03-30
Census Tract,,12086008415,,03/2020,0,0,2024-03-30
Census Tract,,12086008415,,04/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,05/2020,0,0,2024-03-30
Census Tract,,12086008415,,06/2020,0,0,2024-03-30
Census Tract,,12086008415,,07/2020,0,0,2024-03-30
Census Tract,,12086008415,,08/2020,0,0,2024-03-30
Census Tract,,12086008415,,09/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,10/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,11/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,12/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,01/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,02/2021,0,0,2024-03-30
Census Tract,,12086008415,,03/2021,0,0,2024-03-30
Census Tract,,12086008415,,04/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,05/2021,0,0,2024-03-30
Census Tract,,12086008415,,06/2021,0,0,2024-03-30
Census Tract,,12086008415,,07/2021,0,0,2024-03-30
Census Tract,,12086008415,,08/2021,0,0,2024-03-30
Census Tract,,12086008415,,09/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,10/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,11/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,12/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,01/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,02/2022,0,0,2024-03-30
Census Tract,,12086008415,,03/2022,0,0,2024-03-30
Census Tract,,12086008415,,04/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,05/2022,0,0,2024-03-30
Census Tract,,12086008415,,06/2022,0,0,2024-03-30
Census Tract,,12086008415,,07/2022,0,0,2024-03-30
Census Tract,,12086008415,,08/2022,0,0,2024-03-30
Census Tract,,12086008415,,09/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,10/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,11/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,01/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,03/2023,0,0,2024-03-30
Census Tract,,12086008415,,04/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,06/2023,0,0,2024-03-30
Census Tract,,12086008415,,07/2023,0,0,2024-03-30
Census Tract,,12086008415,,08/2023,0,0,2024-03-30
Census Tract,,12086008415,,09/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,10/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,11/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,12/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,01/2024,0,0.166666666666667,2024-03-30
Census Tract,,12086008415,,02/2024,0,0,2024-03-30
Census Tract,,12086008415,,03/2024,0,0,2024-03-30
Census Tract,,12086008416,,01/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086008416,,02/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008416,,03/2020,0,0.5,2024-03-30
Census Tract,,12086008416,,04/2020,0,0.5,2024-03-30
Census Tract,,12086008416,,05/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086008416,,06/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008416,,07/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086008416,,08/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086008416,,09/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086008416,,10/2020,0,0.5,2024-03-30
Census Tract,,12086008416,,11/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086008416,,12/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086008416,,01/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086008416,,02/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008416,,03/2021,0,0.5,2024-03-30
Census Tract,,12086008416,,04/2021,0,0.5,2024-03-30
Census Tract,,12086008416,,05/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086008416,,06/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008416,,07/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086008416,,08/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086008416,,09/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086008416,,10/2021,0,0.5,2024-03-30
Census Tract,,12086008416,,11/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086008416,,12/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086008416,,01/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086008416,,02/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086008416,,03/2022,0,0.5,2024-03-30
Census Tract,,12086008416,,04/2022,0,0.5,2024-03-30
Census Tract,,12086008416,,05/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086008416,,06/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086008416,,07/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086008416,,08/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086008416,,09/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086008416,,10/2022,0,0.5,2024-03-30
Census Tract,,12086008416,,11/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086008416,,12/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086008416,,01/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086008416,,02/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086008416,,03/2023,0,0.5,2024-03-30
Census Tract,,12086008416,,04/2023,0,0.5,2024-03-30
Census Tract,,12086008416,,05/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086008416,,06/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086008416,,07/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086008416,,08/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086008416,,09/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086008416,,10/2023,0,0.5,2024-03-30
Census Tract,,12086008416,,12/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086008416,,01/2024,0,0.833333333333333,2024-03-30
Census Tract,,12086008416,,02/2024,0,0.333333333333333,2024-03-30
Census Tract,,12086008416,,03/2024,0,0.5,2024-03-30
Census Tract,,12086008418,,01/2020,0,1.66666666666667,2024-03-30
Census Tract,,12086008418,,02/2020,0,1,2024-03-30
Census Tract,,12086008418,,03/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086008418,,04/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086008418,,05/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086008418,,06/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086008418,,07/2020,0,1,2024-03-30
Census Tract,,12086008418,,08/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086008418,,09/2020,0,2.5,2024-03-30
Census Tract,,12086008418,,10/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086008418,,11/2020,0,1,2024-03-30
Census Tract,,12086008418,,12/2020,0,1.33333333333333,2024-03-30
Census Tract,,12086008418,,01/2021,0,1.66666666666667,2024-03-30
Census Tract,,12086008418,,02/2021,0,1,2024-03-30
Census Tract,,12086008418,,03/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086008418,,04/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086008418,,05/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086008418,,06/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086008418,,07/2021,0,1,2024-03-30
Census Tract,,12086008418,,08/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086008418,,09/2021,0,2.5,2024-03-30
Census Tract,,12086008418,,10/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086008418,,11/2021,0,1,2024-03-30
Census Tract,,12086008418,,12/2021,0,1.33333333333333,2024-03-30
Census Tract,,12086008418,,01/2022,0,1.66666666666667,2024-03-30
Census Tract,,12086008418,,02/2022,0,1,2024-03-30
Census Tract,,12086008418,,03/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086008418,,04/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086008418,,05/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086008418,,06/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086008418,,07/2022,0,1,2024-03-30
Census Tract,,12086008418,,08/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086008418,,09/2022,0,2.5,2024-03-30
Census Tract,,12086008418,,12/2022,0,1.33333333333333,2024-03-30
Census Tract,,12086008418,,01/2023,0,1.66666666666667,2024-03-30
Census Tract,,12086008418,,02/2023,0,1,2024-03-30
Census Tract,,12086008418,,04/2023,0,1.33333333333333,2024-03-30
Census Tract,,12086008418,,05/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086008418,,06/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086008418,,07/2023,0,1,2024-03-30
Census Tract,,12086008418,,08/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086008418,,09/2023,0,2.5,2024-03-30
Census Tract,,12086008418,,10/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086008418,,11/2023,0,1,2024-03-30
Census Tract,,12086008418,,12/2023,0,1.33333333333333,2024-03-30
Census Tract,,12086008418,,01/2024,0,1.66666666666667,2024-03-30
Census Tract,,12086008418,,02/2024,0,1,2024-03-30
Census Tract,,12086008418,,03/2024,0,0.833333333333333,2024-03-30
Census Tract,,12086008419,,01/2020,0,3.33333333333333,2024-03-30
Census Tract,,12086008419,,02/2020,0,2.66666666666667,2024-03-30
Census Tract,,12086008419,,03/2020,0,3,2024-03-30
Census Tract,,12086008419,,04/2020,0,2.33333333333333,2024-03-30
Census Tract,,12086008419,,05/2020,0,2,2024-03-30
Census Tract,,12086008419,,06/2020,0,4.83333333333333,2024-03-30
Census Tract,,12086008419,,07/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086008419,,08/2020,0,3.16666666666667,2024-03-30
Census Tract,,12086008419,,09/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086008419,,10/2020,0,2,2024-03-30
Census Tract,,12086008419,,11/2020,0,3.66666666666667,2024-03-30
Census Tract,,12086008419,,12/2020,0,4.16666666666667,2024-03-30
Census Tract,,12086008419,,01/2021,0,3.33333333333333,2024-03-30
Census Tract,,12086008419,,02/2021,0,2.66666666666667,2024-03-30
Census Tract,,12086008419,,03/2021,0,3,2024-03-30
Census Tract,,12086008419,,04/2021,0,2.33333333333333,2024-03-30
Census Tract,,12086008419,,05/2021,0,2,2024-03-30
Census Tract,,12086008419,,06/2021,0,4.83333333333333,2024-03-30
Census Tract,,12086008419,,07/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086008419,,08/2021,0,3.16666666666667,2024-03-30
Census Tract,,12086008419,,09/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086008419,,10/2021,0,2,2024-03-30
Census Tract,,12086008419,,11/2021,0,3.66666666666667,2024-03-30
Census Tract,,12086008419,,12/2021,0,4.16666666666667,2024-03-30
Census Tract,,12086008419,,01/2022,0,3.33333333333333,2024-03-30
Census Tract,,12086008419,,02/2022,0,2.66666666666667,2024-03-30
Census Tract,,12086008419,,03/2022,0,3,2024-03-30
Census Tract,,12086008419,,04/2022,0,2.33333333333333,2024-03-30
